timestamp,amount,price,side,id
1768945518606,0.00003701,80087620.7,buy,9167630
1768945454584,0.00247751,79752852.1,buy,9167629
1768945451438,0.00003484,79759807.0,buy,9167628
1768945440425,0.00502381,79500000.0,sell,9167627
1768945320612,0.00123843,79769115.62,buy,9167626
1768944972592,0.00002846,80028332.0,buy,9167625
1768944702248,0.00076235,79500000.0,sell,9167624
1768944702248,0.00678465,79502000.0,sell,9167623
1768944623584,0.00123346,80095048.0,buy,9167622
1768944473395,0.00691786,79512915.8,sell,9167621
1768943609770,0.00527511,79619265.89,sell,9167620
1768943413734,0.00007408,80019716.0,buy,9167619
1768943002567,0.00024097,80067530.0,buy,9167618
1768943002567,0.003806,80067529.0,buy,9167617
1768942930413,0.00012331,80114185.0,buy,9167616
1768942896158,0.0246611,79502000.0,sell,9167615
1768942896158,0.01257829,79502000.0,sell,9167614
1768942896158,0.00228061,79504000.0,sell,9167613
1768942830907,0.0002466,80131214.0,buy,9167612
1768942749012,0.00030824,80132282.0,buy,9167611
1768942159577,0.0006638,80138615.0,buy,9167610
1768942001146,0.00123289,80136880.0,buy,9167609
1768941804004,0.00187671,80070604.0,buy,9167608
1768941804004,0.00059455,80068281.95,buy,9167607
1768941734849,0.00017326,79831780.81,buy,9167606
1768941703440,0.00050314,79500000.0,sell,9167605
1768941404881,0.00061799,79936953.0,buy,9167604
1768941231219,0.00013836,79502305.5,sell,9167603
1768940842312,0.0001235,79999381.0,buy,9167602
1768940745169,0.0003083,80110567.0,buy,9167601
1768940586424,0.00000239,80042640.0,buy,9167600
1768940335124,0.00018797,79797347.99,buy,9167599
1768940221145,0.00012531,79797433.0,buy,9167598
1768940217566,0.00012651,79060568.68,sell,9167597
1768940182516,0.00379442,79530044.0,sell,9167596
1768940123731,0.00314347,79530044.0,sell,9167595
1768940107216,0.01527918,79530044.0,sell,9167594
1768939636167,0.05352764,80113406.0,buy,9167593
1768939636167,0.004113,80113391.0,buy,9167592
1768939636167,0.00404622,79630014.0,buy,9167591
1768939592771,0.00002481,79630014.0,buy,9167590
1768939561518,0.00003722,79630014.0,buy,9167589
1768939223550,0.00035361,79630014.0,buy,9167588
1768939157954,0.00063036,79324197.33,sell,9167587
1768938501262,0.00062037,79630014.0,buy,9167586
1768938305197,0.01054088,79000151.0,sell,9167585
1768938086998,0.00002852,79849383.0,buy,9167584
1768937887695,0.00006175,79991778.0,buy,9167583
1768937840657,0.00246925,80020390.0,buy,9167582
1768937632321,0.01710365,79000002.1,sell,9167581
1768937632321,0.00186595,79144274.0,sell,9167580
1768937612116,0.00000726,80179346.9,buy,9167579
1768937343992,0.00061467,80364668.0,buy,9167578
1768937237945,0.01824533,79002481.0,sell,9167577
1768937237945,0.00071193,79010035.0,sell,9167576
1768937237945,0.00063267,79029635.0,sell,9167575
1768937237945,0.00048978,79283699.0,sell,9167574
1768937084654,0.00360624,79747545.0,buy,9167573
1768937084654,0.00258766,79745232.32,buy,9167572
1768937074192,0.00012844,79283877.0,sell,9167571
1768936837144,0.00126206,79240081.0,sell,9167570
1768936798905,0.00012317,80196518.23,buy,9167569
1768936780705,0.21109015,79171826.0,sell,9167568
1768936780705,0.06554985,79172045.0,sell,9167567
1768936363912,0.00371178,79843894.16,buy,9167566
1768936230655,0.0003943,79979779.0,buy,9167565
1768936230655,0.004114,79979770.18,buy,9167564
1768936015492,0.00025244,79231674.0,sell,9167563
1768935724631,0.00006813,79764758.0,buy,9167562
1768935721595,0.00123788,79764878.0,buy,9167561
1768935713792,0.00012535,79771893.01,buy,9167560
1768935384355,0.00061737,79995273.06,buy,9167559
1768935361576,0.00024615,80028081.66,buy,9167558
1768935259541,0.00061588,80198318.0,buy,9167557
1768935029261,0.00470095,79079809.0,sell,9167556
1768935029261,0.00023905,79080036.0,sell,9167555
1768934572192,0.00006246,80055468.57,buy,9167554
1768934536351,0.00333219,79032058.86,sell,9167553
1768934486565,0.00006167,80103194.0,buy,9167552
1768934480959,0.0030789,79573850.0,sell,9167551
1768934264343,0.00033235,79011877.0,sell,9167550
1768934264343,0.00007566,79302000.0,sell,9167549
1768934264343,0.00567394,79310000.0,sell,9167548
1768934100239,0.00006166,80110635.0,buy,9167547
1768934094780,0.01294949,80110730.0,buy,9167546
1768934073137,0.00012482,80111114.0,buy,9167545
1768934058480,0.00441306,79310000.0,sell,9167544
1768933877021,0.001235,79302011.0,sell,9167543
1768933828464,0.00162647,80175169.0,buy,9167542
1768933818974,0.01134873,79304032.0,sell,9167541
1768933792214,0.00012472,80175917.0,buy,9167540
1768933750516,0.00012323,80176675.0,buy,9167539
1768933513835,0.01002558,79306725.0,sell,9167538
1768933513835,0.00258373,79308719.0,sell,9167537
1768933509377,0.00024644,80181797.0,buy,9167536
1768933335825,0.0001275,80184858.0,buy,9167535
1768932816376,0.001232,80194484.0,buy,9167534
1768932718473,0.00012469,80196883.0,buy,9167533
1768932685046,0.02463909,80197659.0,buy,9167532
1768932416155,0.00246377,80202196.0,buy,9167531
1768932300437,0.04093929,79346738.0,sell,9167530
1768932300437,0.00116961,79346884.0,sell,9167529
1768932203278,0.00012318,80206368.7,buy,9167528
1768932174729,0.00005381,79372763.0,sell,9167527
1768932127523,0.00189014,79359359.0,sell,9167526
1768931918970,0.0010764,79000565.3,sell,9167525
1768931918970,0.00018072,79009000.0,sell,9167524
1768931918970,0.00112924,79700000.0,sell,9167523
1768931649112,0.00055971,79138241.0,sell,9167522
1768931649112,0.0007039,79138474.0,sell,9167521
1768931622474,0.00012291,80380602.0,buy,9167520
1768931531018,0.0004914,80417668.0,buy,9167519
1768931492259,0.0019129,80440148.0,buy,9167518
1768931492259,0.004228,80440140.0,buy,9167517
1768931433886,0.00186125,80466766.9,buy,9167516
1768931379139,0.00614767,79009000.0,sell,9167515
1768931379139,0.00145764,79009001.0,sell,9167514
1768931379139,0.00092559,79010000.0,sell,9167513
1768931379139,0.00505078,79010001.0,sell,9167512
1768931379139,0.01100401,79650149.0,sell,9167511
1768931379139,0.00088595,79652149.0,sell,9167510
1768931349822,0.00106714,79652149.0,sell,9167509
1768931324209,0.01227069,80516158.9,buy,9167508
1768931320009,0.00002828,80516246.0,buy,9167507
1768931266907,0.00067066,80517014.0,buy,9167506
1768931180918,0.00030974,79652149.0,sell,9167505
1768931179428,0.00030964,79854149.0,sell,9167504
1768931179428,0.0000001,79854149.0,sell,9167503
1768931103700,0.00030954,79854149.0,sell,9167502
1768931103700,0.00000046,79856149.01,sell,9167501
1768931094835,0.001233,79856149.01,sell,9167500
1768930993828,0.00000576,80571005.0,buy,9167499
1768930993828,0.00011835,80568668.44,buy,9167498
1768930814032,0.00196537,80699648.9,buy,9167497
1768930814032,0.004224,79809672.83,buy,9167496
1768930775026,0.00040908,79014696.0,sell,9167495
1768930760033,0.0034016,79350642.0,sell,9167494
1768930504887,0.00249687,80100000.0,sell,9167493
1768929945689,0.00097898,80106000.0,sell,9167492
1768929165542,0.00037429,80150000.0,buy,9167491
1768929002519,0.00025,80000000.0,sell,9167490
1768928791878,0.0000249,79745383.02,sell,9167489
1768928748387,0.00256323,80150000.0,buy,9167488
1768928748387,0.002369,80100000.0,buy,9167487
1768928510382,0.00009358,79704153.35,sell,9167486
1768928446942,0.00009868,80100000.0,buy,9167485
