timestamp,amount,price,side,id
1768890862967,0.0434984,2780541.0,sell,9040991
1768890862967,0.035842293,2790000.0,sell,9040990
1768890021730,0.000000428,2800000.0,sell,9040989
1768890020937,0.178571,2800000.0,sell,9040988
1768887788584,0.010667816,2800381.0,sell,9040987
1768887786740,0.0248,2800377.0,sell,9040986
1768887784186,0.0248,2800374.2,sell,9040985
1768887782282,0.0248,2800371.1,sell,9040984
1768887780783,1.69927,2805000.0,buy,9040983
1768887775874,0.158206,2805000.0,buy,9040982
1768887774616,0.106654228,2812828.0,sell,9040981
1768887774616,0.3,2813707.0,sell,9040980
1768887241888,0.001404407,2814000.0,buy,9040979
1768884677206,0.314491368,2820826.1,sell,9040978
1768884677206,0.04287681,2820851.0,sell,9040977
1768875070057,0.003454944,2859667.0,buy,9040976
1768873710492,0.00117859,2896806.0,buy,9040975
1768873710492,0.000000484,2831000.0,buy,9040974
1768873379471,0.025055868,2816288.0,sell,9040973
1768872006694,0.034552,2831000.0,buy,9040972
1768870650012,0.063914001,2816973.0,sell,9040971
1768867169242,0.019403619,2819037.0,sell,9040970
1768866966555,0.001726179,2861808.0,buy,9040969
1768865773002,0.046170577,2815653.0,sell,9040968
1768863945756,0.296646162,2812978.0,sell,9040967
1768863945756,0.028318584,2825000.0,sell,9040966
1768863945756,0.352112676,2840000.0,sell,9040965
1768863945756,0.037808714,2845000.0,sell,9040964
1768863825393,0.000000424,2845000.0,sell,9040963
1768863825393,0.046952576,2850000.0,sell,9040962
1768863209749,0.003444568,2868284.0,buy,9040961
1768862933277,0.003127435,2850000.0,sell,9040960
1768862828076,0.07974455,2850000.0,sell,9040959
1768861371375,0.045613971,2850008.0,sell,9040958
1768861353756,0.012057606,2850002.0,sell,9040957
1768861248192,0.045614035,2850000.0,sell,9040956
1768856426402,0.008567533,2882982.0,buy,9040955
1768855837099,0.010216976,2851893.0,sell,9040954
1768855837099,0.007008965,2860000.0,sell,9040953
1768854878730,0.003424899,2884747.0,buy,9040952
1768851350016,0.166921582,2850561.0,sell,9040951
1768851350016,0.53183112,2865953.11,sell,9040950
1768850971774,0.017446203,2865953.11,sell,9040949
1768850472782,0.003416518,2891833.1,buy,9040948
1768849511278,0.003431945,2878834.0,buy,9040947
1768848224450,0.157470458,2857678.87,sell,9040946
1768847299808,0.027625234,2856509.83,sell,9040945
1768843887442,0.174404279,2866902.13,sell,9040944
1768840831275,0.002391392,2926994.22,buy,9040943
1768840796236,0.001686298,2929150.15,buy,9040942
1768838660824,0.034335754,2877467.0,buy,9040941
1768838178099,0.022318186,2877474.0,buy,9040940
1768836570998,0.001714469,2880494.0,buy,9040939
1768836141263,0.017140732,2882019.0,buy,9040938
